,출근출발_EE,출근출발_EH,출근출발_EW,출근출발_HE,출근출발_HH,출근출발_HW,출근출발_WE,출근출발_WH,출근출발_WW,출근도착_EE,출근도착_EH,출근도착_EW,출근도착_HE,출근도착_HH,출근도착_HW,출근도착_WE,출근도착_WH,출근도착_WW,퇴근출발_EE,퇴근출발_EH,퇴근출발_EW,퇴근출발_HE,퇴근출발_HH,퇴근출발_HW,퇴근출발_WE,퇴근출발_WH,퇴근출발_WW,퇴근도착_EE,퇴근도착_EH,퇴근도착_EW,퇴근도착_HE,퇴근도착_HH,퇴근도착_HW,퇴근도착_WE,퇴근도착_WH,퇴근도착_WW,읍면동
104,2937,2016,1481,19998,1156,73664,1210,1240,1657,2274,2074,1383,12919,1106,33302,1060,1618,1310,8319,17443,2248,13562,2380,4187,5407,19515,1855,8115,29018,2729,8343,2869,2498,4999,44931,2328,면목4동
105,2168,1532,1328,16412,1150,58356,838,722,1838,1624,2200,797,7412,858,18550,616,1477,760,5505,12006,1520,11674,1862,3896,3293,12118,1380,6086,23475,2059,5103,2557,1589,2955,32255,2378,면목5동
106,3110,2901,1921,26861,1483,94420,1097,1281,1795,2454,2439,1378,13050,1939,35496,1168,2181,949,10017,22702,2790,16241,4361,5639,5084,23795,2378,11865,37489,3429,11892,4009,3398,8059,59538,3376,면목7동
107,3705,2011,2639,33823,1856,141085,1896,1129,1894,3367,3683,2536,17488,1521,52095,1613,2740,1551,14894,33166,4366,23724,4555,7244,7823,36896,3331,17905,47562,4971,16514,4828,5414,13692,88373,5820,면목본동
108,17072,4192,11060,5598,1517,16169,7171,5559,9119,18701,758,19967,93229,1200,716687,9970,394,14170,149944,126138,26538,6983,1297,1884,155712,390573,54315,150055,9675,19797,66333,1476,17468,105930,9779,32519,명동
109,5509,7014,3736,30969,3255,104276,2169,5073,4866,4456,4410,2277,26201,3601,55361,1675,2846,2692,17333,39479,3997,23164,7703,8003,8205,30883,3981,21436,45873,5966,26272,6238,9962,12478,61853,7863,명일1동
110,2854,1932,1083,16750,1868,52732,1115,1535,2179,3145,2166,1116,19213,2013,49707,1311,1752,2627,15489,46156,4450,13014,5499,3929,5853,29212,3849,16914,23580,3759,32975,4753,15135,10306,30246,6630,명일2동
111,6246,5587,6133,25628,1944,101475,2842,4041,4040,6556,2732,3946,44533,2247,111686,3591,2148,3175,44492,114480,10805,25352,5879,7573,19157,65024,5945,47059,41539,7229,70354,4895,14502,39031,55353,7889,목1동
112,4099,2468,2109,36441,2031,150711,1371,1219,2593,2967,3528,1793,16393,1687,43959,1097,2888,1783,12971,19452,2377,31244,3992,8532,7312,24168,2828,14454,57311,3605,11338,5027,3616,8015,85087,3987,목2동
113,2099,1344,623,13951,1242,54414,684,740,1099,1700,1531,852,8305,1186,15471,576,1007,665,6399,14407,1376,11448,3149,3032,3182,10545,1198,7742,20930,1970,6776,2619,2203,3238,31652,1851,목3동
114,2692,1729,1259,26514,1346,97544,1121,1157,1719,2952,3455,1501,14637,1761,42109,1062,2237,1661,10970,25169,2430,25396,4162,7624,6062,22845,2564,12497,41730,3737,16735,3287,6433,7311,57647,3432,목4동
115,5234,5511,4345,32467,1334,120848,2994,3557,3782,5409,2784,2059,35453,1076,66471,2372,1886,2140,25104,56056,6087,29459,2694,5294,13769,44384,3853,23432,52076,5520,41767,2767,15400,18059,60988,6958,목5동
116,1343,1204,904,8618,355,27211,321,586,473,3272,1050,464,13940,550,13107,1012,703,517,7590,10288,1162,6292,1097,1495,2230,9183,703,3865,13242,734,3482,981,1391,2005,15586,967,무악동
117,3952,5226,2573,31351,1628,115764,2070,1994,2635,2972,3135,1673,19179,2182,52491,1342,2532,2124,11270,25541,2541,23474,4194,7450,6939,26916,3427,12815,47029,4555,13328,5357,5928,8676,69621,4483,묵1동
118,3858,3231,1993,24921,2180,100990,1450,1007,2037,3008,2340,2001,16672,1619,40699,1464,2769,1530,12671,27234,3415,18240,4705,7070,7508,26541,2688,15158,37086,4551,15323,4169,5222,9721,62164,4395,묵2동
119,7812,5144,6562,26201,1843,116601,3390,3063,4413,7312,2997,5934,40195,2183,202726,4196,1824,4684,33664,47926,7508,24335,3520,5956,39162,123490,9260,35167,45754,8253,26515,3882,7438,37327,70162,8038,문래동
120,3629,2131,2087,20792,1742,76386,1807,1695,2693,3402,2615,2909,16128,1811,74875,1451,1716,3062,15658,23620,3821,20222,3018,6084,13197,39576,4845,15685,36236,4385,12278,3638,3897,11074,46146,6223,문정1동
121,11659,5659,9655,24990,3669,117244,8366,5122,9230,10249,3635,11203,53451,2660,350844,5457,2345,7283,48613,96300,13567,19675,5503,5675,72236,200925,15755,42016,33191,13532,42460,4649,20552,35514,68326,14350,문정2동
122,3513,3107,1978,29399,1418,112427,1409,1838,1419,2570,3307,1578,12784,1557,40601,1151,3038,1456,9255,17222,2251,18852,2252,6174,5907,21977,2462,10363,40009,3761,9547,2792,3742,7060,67381,3326,미성동
123,3532,2724,2065,20541,1825,75658,1826,2345,1875,4032,2984,2328,29467,2173,94599,2049,2198,2197,19301,46850,5835,13947,5074,5822,15626,53938,5014,19951,28376,5510,21187,3629,7813,15261,49944,5595,미아동
124,6508,2147,4000,31197,2903,114385,2617,2477,3690,6188,4202,3925,23300,2248,96577,2391,2017,4298,35450,35355,6849,34056,5275,10957,24343,59831,9956,33788,50768,7857,19780,6586,5807,24612,65824,8094,반포1동
125,6417,5121,4991,17909,1576,49761,4028,2239,4145,5983,2393,3680,33898,2094,83219,2966,1184,4118,23234,32040,5237,19981,3124,4956,13274,45241,6249,21878,32255,4883,18181,3085,5647,12141,26035,4131,반포2동
126,6225,3889,5218,21176,2031,71256,1919,2146,4002,6027,2247,1904,28339,1658,45111,4011,1286,3008,30826,58956,6829,19539,3746,5304,8958,30638,3847,36797,34587,4131,29213,4018,6088,19810,38626,5784,반포3동
127,13437,9244,11522,35572,3707,101986,4489,6197,6574,18882,4167,6179,101953,3536,181904,6926,2205,5043,91978,180127,19523,26804,8731,6294,36808,114685,10198,101184,48036,9476,84388,6822,18681,70948,57355,10312,반포4동
128,854,652,718,1016,139,3030,641,358,691,868,129,584,3646,124,10002,583,81,721,3574,5172,880,1067,112,392,1866,6870,812,3178,1431,511,2976,161,538,1933,1326,396,반포본동
129,8548,6395,7437,31496,1931,125533,3517,3846,3648,9319,3409,4459,58385,2321,137006,4563,2604,4153,31199,51857,7312,29915,4090,8502,23138,66863,7389,22646,57079,5904,21427,4594,6933,17605,71598,5330,발산1동
130,4212,1883,2458,24655,1311,88010,1649,1114,2456,4364,4119,3314,23642,1129,84855,2276,2039,2829,22919,34154,5609,21662,2562,5406,19669,51571,5113,19702,39730,5655,17268,2796,6099,16809,50753,6569,방배1동
131,3821,2664,4120,14241,1168,47024,1590,1160,1889,2985,2158,1995,17033,1039,55774,1581,1248,2303,22840,35079,4172,11414,2472,3585,11064,32871,3362,34179,23029,3952,28019,2236,4734,42031,28461,4797,방배2동
132,3279,2852,2284,15639,647,46218,1774,1841,1834,3476,1845,2338,19136,682,65233,1799,816,1883,11052,16887,2669,13608,1044,3322,11142,30801,4490,9602,27626,2349,7270,1437,1791,6110,25453,1896,방배3동
133,5443,3169,3269,32865,2052,105603,2602,2815,3042,5285,4117,3967,27016,2582,111019,2644,2695,2859,24570,43927,5585,27312,5610,6522,20972,65714,6523,24034,48925,6847,24563,5047,7618,17477,57851,5979,방배4동
134,3956,1704,2080,29414,1722,81762,1834,1776,2560,3332,3408,2337,15163,1190,56297,1588,2005,2187,13715,22193,3211,25408,2929,5732,11508,34521,3280,16184,46792,5019,13536,3703,4949,9818,44254,3894,방배본동
135,3344,1836,2150,20199,1225,64886,1553,1616,1625,3396,3080,2144,16587,1328,57478,1639,1471,1825,21789,59223,5365,16586,3434,4122,10403,36278,3301,25546,31741,4796,59319,3019,16464,22636,38546,6652,방이1동
136,11420,4906,6044,30318,1997,128900,3420,2721,3819,7095,4646,4157,30226,1919,114296,3345,2823,3847,45656,54987,9045,25672,3878,8240,22840,71863,6602,74250,44838,10073,51737,4113,17316,59096,80374,18129,방이2동
137,4286,2597,2328,25648,1504,84982,1769,1537,1793,3828,3055,1814,21950,1563,62175,2222,2157,1565,17465,48712,5307,15416,5514,5411,10528,43457,3722,20703,31977,5674,25389,3404,7121,14173,48832,4792,방학1동
138,1823,1325,660,15208,820,38914,857,596,856,1691,1899,1028,6780,699,15524,601,1239,704,5107,12265,1528,9540,1712,2760,3180,11267,1326,5930,19801,2181,5784,1877,1995,2958,23081,1954,방학2동
139,2678,2537,1500,32617,1300,89556,1441,1069,1382,2522,3445,1300,14249,1319,33308,1075,2260,1146,9357,17058,2075,22389,1776,5429,4842,16798,2133,9681,50212,3271,7982,2407,1827,4923,52622,2069,방학3동
140,4128,2292,2475,36415,2181,120412,2351,2175,3595,4007,4118,2926,18112,2270,52965,1774,2884,2571,16754,35486,4410,26885,5725,7290,10118,34345,3914,17458,50261,5163,15807,4305,6117,10228,70306,5858,방화1동
141,6351,1934,4247,21042,1270,66158,2830,1640,2527,6891,2629,3243,20888,1179,48797,3000,2000,2467,27393,45204,6031,14174,2012,4422,11814,31359,3417,26336,30577,5043,19431,2432,3558,19797,40085,3691,방화2동
142,2986,2605,1646,18973,954,68299,1268,1527,1109,2199,1943,1013,12719,960,32786,1120,1389,1178,7959,16862,1895,14754,1370,3388,4941,19073,1631,7770,29271,1970,6260,1744,2311,4194,41343,1504,방화3동
143,3837,2554,1993,22462,1768,81662,1755,1589,1821,3391,2330,2423,18864,1640,66554,1775,1950,2188,17697,35014,4958,14911,3842,6248,11641,46972,5555,19981,30526,5557,19531,5198,6754,14836,46002,5392,번1동
144,2539,2630,1604,23452,992,73418,1580,975,1367,1970,2280,1870,11777,1003,29818,1203,1935,1286,5752,12214,1631,14815,1564,4051,4936,17018,1660,6051,33523,3126,6383,2394,2472,3741,42142,2609,번2동
145,2348,2165,1012,19247,739,59708,957,702,769,1981,2041,1131,9773,617,24790,875,1223,894,5953,13643,1603,11164,1150,3655,3736,15353,1291,6441,27086,2049,5966,1109,1503,3550,35142,1631,번3동
146,1963,1152,1140,13145,998,42040,826,600,679,1677,1756,1000,6724,713,20010,723,1123,799,6917,8981,1331,10444,1381,3692,3848,11539,1886,7819,18911,1887,5159,1374,1603,3819,24596,1617,보광동
147,2216,1155,1320,20662,1636,83609,994,953,1594,2054,2722,1051,10557,1784,25810,992,2106,878,8319,17498,1959,15226,3031,5509,4130,14683,2261,9005,29094,2650,7157,3902,2451,5761,49244,4076,보라매동
148,2750,1603,1793,22656,1706,92965,1515,1388,2372,2553,3063,2073,12398,1313,49649,1224,2044,1878,10546,16798,2950,17705,3278,7195,8164,31220,3678,12037,33812,4143,9662,3591,3873,8245,53685,4460,보문동
149,2472,1292,1968,17695,487,49113,1215,1126,943,2867,2350,2269,15183,677,55311,1243,833,1213,14238,20062,3111,15262,827,2520,11611,27997,2820,9364,31228,2726,6502,772,2441,6052,27391,1536,부암동
150,2798,1338,1452,21142,1473,70170,1323,1449,1530,1767,2552,1235,8146,1471,27398,704,1395,931,7572,13652,1600,16487,3367,4221,4379,13333,2068,8416,32843,2465,6526,4508,2456,3200,37833,2235,북가좌1동
151,5887,4375,4596,48947,3060,166261,2699,2363,3866,5070,5339,3213,26884,2806,72939,2206,4028,2692,22112,44360,5575,34119,6340,10954,13831,41232,4755,23068,73741,7106,22285,6734,7825,13022,98841,6482,북가좌2동
152,3038,1657,2220,14653,1764,58413,3100,1916,2168,4134,1700,7704,18763,1882,145038,1755,1327,3495,16535,17326,3376,11288,3140,3816,47393,73711,6019,10144,23303,6048,6110,3337,2623,6750,32416,2632,북아현동
153,3990,2215,1912,41469,1881,143711,1403,1337,1855,3054,4718,1624,17302,1852,32200,1367,2890,1597,13432,29292,3064,26187,3944,6933,6496,24086,3119,15919,60331,3727,12857,5395,4228,9717,84442,4214,불광1동
154,2891,1719,1405,29862,1482,98664,1421,1019,1519,2936,3265,1437,16114,1398,50268,1175,2385,1445,10385,22057,2518,19591,2764,6011,6487,25991,2277,12039,42729,3599,10660,3291,3463,7932,60348,3115,불광2동
155,4624,4273,3597,16075,1498,50518,2028,3348,2555,7533,2510,3353,56108,2137,126560,3403,1281,3043,46802,59197,8990,22037,4322,6602,31018,71839,8836,36498,28216,8058,31227,3996,9472,29259,31868,6816,사근동
156,4129,2124,4022,23764,2035,104548,1523,1503,1802,3270,2869,1946,19432,2053,52403,1590,2281,2033,25470,38567,4571,17168,5118,5691,10005,34461,4328,35930,32904,4705,27990,5588,7001,41027,64043,5269,사당1동
157,5553,4106,3769,35476,2006,137039,2357,2030,2940,5349,4407,2954,31270,2286,70398,2394,3017,2611,26368,57230,6312,24571,5683,6969,11396,38833,4642,32807,54097,5605,27503,4421,7218,29400,81171,6518,사당2동
158,2941,1187,922,27172,1617,91590,1068,1211,1324,1823,2826,1074,8835,1205,18110,833,2477,1108,7481,10348,1339,18489,2399,4517,3702,9999,1655,8181,40630,2443,5386,3759,1486,3401,51889,2121,사당3동
159,2085,1363,1102,18855,1183,73215,920,901,1534,1893,2031,989,8556,1194,18410,711,1788,813,7072,16003,1517,13459,4430,3835,4237,13233,1636,8794,25586,2608,8176,2887,2770,5204,43324,2596,사당4동
160,2296,1973,1120,16990,1211,59835,944,1278,1223,1618,1753,992,9938,1401,24875,700,1234,1091,5282,9842,1116,11952,1817,3024,3401,10270,1709,5699,26958,1911,4237,2596,1229,2777,35058,1790,사당5동
161,8352,4385,8176,13018,1055,40774,3627,3807,4516,12720,1849,8731,61839,1470,264304,6759,1277,5451,72886,70800,12750,10911,2138,2324,60667,148449,13178,76817,19726,9439,41225,1343,8370,62550,24144,11326,사직동
162,2606,994,945,27388,1301,105567,1060,1288,1535,1905,2701,942,8949,1377,31202,827,1924,1174,9517,17989,1894,20312,4381,6514,4970,18059,1964,9741,45113,3063,8802,3728,4187,3671,60663,3412,삼각산동
163,4381,3205,2658,26081,1931,108281,2304,2188,2375,4641,3364,2801,29751,2259,96613,2500,2558,2811,28438,57395,6675,24380,7016,8433,16834,55147,7253,28673,42465,6777,31039,5573,9285,20792,66924,6439,삼선동
164,9827,4615,8936,13672,1315,43581,4916,3973,5792,19837,2440,13098,91761,1421,430919,8457,1046,8032,125609,126368,25260,14087,1897,3751,104387,238338,19172,89944,22595,13538,58692,1800,12381,83327,24749,18640,삼성1동
165,10506,3856,6456,34934,3167,118868,4599,4007,5634,10374,4822,8452,48143,2354,269724,5216,2355,6372,58576,62152,13292,38212,4496,10302,70692,157650,20048,47286,57674,14456,25500,4208,11214,34295,63686,13643,삼성2동
166,2322,1497,1101,25483,1005,73919,1228,922,914,1807,3098,1420,9136,1228,34227,698,1810,994,6498,13237,1429,15867,2527,4267,4582,18169,1856,7348,35767,2779,6666,2252,1940,3746,46633,2146,삼성동
167,3033,1712,1347,28033,1567,104035,1482,1491,1646,2430,3265,1586,12180,1471,40782,1008,2477,1463,7953,18080,2227,19737,3391,6391,5945,23084,3324,9585,42085,4086,7745,3699,3312,4372,58624,3363,삼양동
168,4446,1679,2044,30843,1735,129191,1929,1096,1949,3300,4113,2527,13817,1192,47126,1477,3183,1836,14427,22383,3298,28029,3395,8869,10841,28877,3413,15832,47729,4489,11862,4889,4673,8412,77322,3829,삼전동
169,1728,955,988,3762,205,7682,734,663,609,3418,458,1769,9410,162,41345,1383,191,1026,29866,19454,3225,3809,264,700,9728,23609,2090,16111,5983,1278,5144,223,658,6672,5009,729,삼청동
170,1840,1004,867,12258,1226,42490,662,885,1054,1718,1598,707,11314,918,22888,956,872,977,12121,23010,2538,9093,2589,3036,3178,12712,2777,10154,18479,1956,9963,2807,3947,5849,24692,2861,상계10동
171,4611,3344,1977,39094,1398,132129,1782,1676,1999,3144,3668,1907,20957,1274,46544,1712,3181,1436,14095,33286,3794,25517,2540,7491,7597,25398,2373,16980,57263,4005,16051,2772,4351,11490,75161,3678,상계1동
172,4904,4154,2835,33690,2877,122292,2165,3350,2590,5080,4085,2541,32659,2504,79899,2273,3612,2391,37235,85556,8881,24075,6756,9274,10535,51896,5878,48592,47966,7033,57868,6266,15852,41645,74068,10383,상계2동
173,3481,3274,2619,27081,1014,85820,1761,1623,2727,2268,2908,1494,14392,858,26349,1317,2478,1140,8213,16954,2276,16900,1405,6440,5074,19012,2205,8819,39276,3313,7455,1721,2672,5312,48570,3132,상계3·4동
174,2187,1333,830,23540,1241,72207,1222,1091,1324,1826,3083,1200,9323,1326,20813,778,2113,1076,7837,18128,2019,14535,3749,5846,4106,17032,1958,10016,30732,3137,10308,3538,4115,5265,43134,3268,상계5동
175,7967,8743,5062,38470,2299,140243,4034,5001,3931,8953,4057,3590,75435,3014,153387,5098,3977,3918,42441,102537,10242,32242,5381,9463,20917,85095,9305,37893,61007,8387,46047,5456,13086,30887,86466,8896,상계6·7동
176,2728,2678,1499,25836,1416,110584,966,1231,1498,2950,2721,1239,17918,1698,32369,1233,3342,1508,10637,25842,2174,20765,4016,6060,5264,17596,2052,10880,41464,2686,12258,2703,4087,5670,63582,2925,상계8동
177,2216,1401,1341,25240,1435,89676,1174,1736,1247,1776,3012,1257,10510,1416,47728,660,2707,1134,7393,14611,1431,20672,3163,6118,4551,15945,2057,8066,40590,2307,7353,3735,3031,3284,52367,2580,상계9동
178,5311,2738,3846,52263,2925,177257,2456,2273,4449,4331,5954,2857,26884,1870,61655,2204,3714,2161,24504,41083,7061,40876,4077,13836,16261,41517,4568,23108,77287,7438,20197,4510,7418,15236,104397,6364,상도1동
179,4000,2472,2403,24591,1802,90830,1795,1586,2998,4027,3166,2069,20808,2414,46540,1821,2098,2075,16814,41525,4461,18470,5996,5601,7980,30509,3881,17766,35659,5253,19717,4486,6854,12537,56159,5929,상도2동
180,2278,1500,1156,22757,1895,90605,1142,972,1474,1880,3092,957,8345,1157,21580,888,1913,940,6685,15901,1902,14765,4199,4329,3382,11785,1715,8095,29083,2529,7050,4182,2265,4524,54334,2308,상도3동
181,3592,1939,1838,37443,1869,142584,1587,1182,2287,2714,4274,1916,12469,1883,34276,920,3216,1843,8661,15665,2051,25304,3768,7900,4991,19778,2542,10401,56003,3679,9018,4709,3433,5133,82180,3090,상도4동
182,2111,834,1047,21283,1370,71045,1207,910,1280,1707,2966,1122,9188,1010,30340,739,1367,848,6701,11320,1549,15354,2349,3789,4153,15024,2019,7413,29939,2241,4842,3841,1926,3681,43734,2113,상봉1동
183,5232,3235,4204,24323,1754,107284,2226,1785,2376,4472,2417,2486,26006,2167,63994,2301,2518,1771,29281,74970,8696,17070,6843,6256,10410,47294,4644,37206,32894,5165,46661,4716,8571,33711,70031,6517,상봉2동
184,7128,4846,5987,29100,1496,106172,3937,3906,2795,8645,2269,8784,49046,1096,287444,4310,1689,4030,48365,63544,10697,22312,1349,5212,64485,164664,7244,31376,47379,9755,24502,1686,8916,27531,56238,5097,상암동
185,7337,6769,4228,38786,2553,148319,2327,3468,4173,7182,3408,2934,48634,2866,93815,3655,2742,3753,26313,55564,6630,35821,6209,10029,14701,45205,6413,26557,70928,6371,25652,6845,7008,15832,84511,7863,상일동
186,5127,3380,3520,28001,2081,98886,2399,2192,3337,5514,3568,3133,33753,1792,91230,2027,2115,2340,49634,38489,6678,33173,3561,8895,24789,57904,10363,43562,51243,9059,25782,4782,10071,25546,57801,6947,서강동
187,14221,12573,10148,37549,2786,126536,4374,5666,4652,11836,4710,9341,65363,3091,323262,5313,2567,5601,172076,176059,27734,36251,7982,11800,69738,198397,16554,222669,57715,24156,169726,6376,38139,176960,85714,24166,서교동
188,2584,842,943,23831,1417,86785,868,447,975,1775,2810,966,4281,1032,11709,732,1752,670,5229,7953,1108,18496,2391,5290,2642,9514,1248,6632,35058,2033,4605,3652,1875,2510,48699,1719,서림동
189,5775,5984,5062,19231,1056,52092,2203,1796,2334,5329,2311,2185,21919,775,44800,2672,1026,1240,27528,25627,3561,15199,1061,2986,11584,28788,2582,16454,31112,3705,10945,1288,2003,8387,29390,2124,서빙고동
190,4676,4044,3427,22538,2141,115045,1465,1572,2157,4254,2554,1547,18041,1837,36463,1533,2123,1357,22345,41376,4929,17992,5514,5817,6430,26618,3086,29692,33611,3772,28812,4995,7336,27648,73296,4969,서원동
191,7704,3625,5981,29580,3119,101151,4015,3174,5663,7732,3670,6642,39900,2248,191751,4014,2017,4910,43859,50661,9634,27848,4873,7669,44788,114273,12896,41028,47064,10251,26276,4838,6421,37777,54675,13170,서초1동
192,10848,4327,9415,27281,2565,96594,5854,5224,7911,10792,3361,11414,57744,3458,350201,5842,2063,8385,68871,69181,14516,29160,4801,7366,89130,192446,28157,58980,47947,15198,34145,3955,10146,61990,57577,17132,서초2동
193,16898,10099,14111,42896,2723,155839,10005,10066,9440,18069,5441,18346,105084,2638,591091,10290,3443,11534,97693,131261,23955,38534,3674,10569,134343,336371,28021,96086,67710,24537,79807,4210,20228,87138,88227,17037,서초3동
194,7609,3768,4844,34316,2917,98793,3497,4070,5368,8407,4000,7159,37313,2266,202839,3686,2042,6747,77172,62126,12403,32787,4905,7968,46204,111224,18187,76696,53041,10975,40712,6329,9914,65413,57056,14818,서초4동
195,4294,2100,1916,31605,1965,105653,1691,1043,2041,3081,3490,1826,14805,1766,45653,1154,2423,1537,13406,25711,3473,19827,3800,6527,7742,27436,3106,16873,43422,4423,14940,3932,4078,12266,60695,4151,석관동
196,6352,4121,3435,31735,1929,135573,2396,1941,2872,5294,3953,3212,26479,2376,75907,2592,3055,3053,28079,44201,6038,27344,4829,10021,15168,46769,5700,33788,45592,7215,26194,4401,8486,21193,82295,6541,석촌동
197,5134,3795,2701,25974,1939,89066,2761,2197,2397,5298,3520,3319,25489,2930,98635,2655,2410,2870,20403,37965,5297,21294,5905,6833,18059,56975,5431,19121,39995,5872,18913,4913,5638,13597,53328,4375,성내1동
198,5129,2791,2570,31398,3181,108663,1946,1755,2530,4091,4237,2407,22719,2385,51650,2016,3056,2475,23415,42570,5319,21035,6691,8191,9777,36119,5074,27483,43973,5097,24559,7055,6683,23865,66279,6460,성내2동
199,7880,5800,4935,36975,2307,128207,3258,2813,3323,7775,4756,3919,34952,2716,99689,3518,3213,4321,30023,59036,8763,26014,6190,9639,18113,65330,7568,34863,49612,6848,38410,4883,11264,27895,78897,8613,성내3동
200,5079,2803,3629,30200,1634,95136,2128,1524,1984,4932,3819,2131,22642,1467,67093,2069,2128,1736,23116,39910,4989,22887,3517,6873,10601,36210,3896,22493,46831,4511,17302,3801,4064,13692,53659,3865,성북동
201,4336,2428,2004,26507,1682,93681,2229,1226,1424,3624,2939,2301,17279,1523,81818,1370,1649,1893,18027,26527,4202,24768,3803,7277,16193,43785,5193,17773,42100,6201,13988,4195,5049,10494,58663,3649,성산1동
202,6647,5037,5242,37078,1691,153786,2504,2329,2988,5613,4119,2740,30974,1628,63779,3069,3044,1925,24784,55336,7081,29737,3289,8577,12116,37044,3304,26175,54666,5318,24055,3106,5497,17774,91449,4400,성산2동
203,4169,3236,4151,16093,1063,58233,2346,1755,2625,4395,2059,3340,22396,1008,98634,2177,1041,2336,32018,28938,5133,13768,1491,3922,23631,56230,6194,26186,26157,5210,15665,2055,3816,17687,35685,4219,성수1가1동
204,4325,2455,3200,14306,1055,57493,1974,1541,2857,4412,1755,4304,24677,881,137055,2475,1427,3203,40883,37009,7185,11363,1440,3154,33300,82324,7216,29992,20956,6187,17874,1548,4679,23469,35501,7348,성수1가2동
205,3897,1258,1935,18002,972,62480,3096,1484,2307,3681,2274,4506,16193,942,125530,1808,1704,3450,27597,31702,6001,12676,2198,4885,25331,78373,9070,25780,22561,6098,16081,1881,3982,15535,38723,4541,성수2가1동
206,7756,4428,6169,19116,1630,69946,5755,4648,4975,8950,2771,11838,53737,1983,434810,4731,1495,8362,70541,65008,13784,16865,2620,5123,86434,264804,19883,57054,31226,15989,34488,2538,12381,45484,41819,12059,성수2가3동
207,3369,1286,935,30142,1937,103969,916,858,1149,1826,2902,1096,8641,1220,24518,824,2092,1177,8161,14144,1551,20017,3210,5569,4205,15329,2227,8742,43719,2904,6190,4251,2360,3185,59422,2472,성현동
208,5359,1389,3915,42056,549,151969,3306,1390,1730,5083,4107,3200,16984,513,43206,3134,2531,2184,15536,21948,4112,33331,413,7557,12075,31150,2824,13904,69204,4599,6619,428,1724,8418,83620,2252,세곡동
